id,display_name,state
8939,Miscellaneous Plan of the San Francisco City and County Housing Authority,California
11630,Miscellaneous Plan of the San Francisco Community College District Bookstore Auxiliary,California
11631,Miscellaneous Plan of the San Francisco County Transportation Authority,California
11633,Miscellaneous Plan of the San Francisco Health Authority,California
11635,Miscellaneous Plan of the San Francisco Law Library,California
11637,Miscellaneous Plan of the San Francisquito Creek Joint Powers Authority,California
11647,Miscellaneous Plan of the San Gabriel County Water District,California
11649,Miscellaneous Plan of the San Gabriel Valley Council Of Governments,California
11651,Miscellaneous Plan of the San Gabriel Valley Mosquito and Vector Control District,California
11653,Miscellaneous Plan of the San Gabriel Valley Municipal Water District,California
11655,Miscellaneous Plan of the San Gorgonio Pass Water Agency,California
11660,Miscellaneous Plan of the San Jacinto Valley Cemetery District,California
11664,Miscellaneous Plan of the San Joaquin County Housing Authority,California
11666,Miscellaneous Plan of the San Joaquin County Ihss Public Authority,California
11677,Miscellaneous Plan of the San Lorenzo Valley Water District,California
11686,Miscellaneous Plan of the San Luis Obispo Council Of Governments,California
11688,Miscellaneous Plan of the San Luis Obispo Regional Transit Authority,California
11690,Miscellaneous Plan of the San Luis Water District,California
11704,Miscellaneous Plan of the San Mateo County Harbor District,California
11706,Miscellaneous Plan of the San Mateo County In-Home Supportive Services Public Authority,California
11708,Miscellaneous Plan of the San Mateo County Law Library,California
11709,Miscellaneous Plan of the San Mateo County Schools Insurance Group,California
8945,Miscellaneous Plan of the San Mateo County Transit District,California
11711,Miscellaneous Plan of the San Miguel Community Services District,California
11713,Miscellaneous Plan of the San Miguel Consolidated Fire Protection District,California
11723,Miscellaneous Plan of the San Simeon Community Services District,California
11729,Miscellaneous Plan of the Sanger Cemetery District,California
11738,Miscellaneous Plan of the Sanitary District No. 1 Of Marin County,California
11740,Miscellaneous Plan of the Sanitary District No. 5 Of Marin County,California
11744,Miscellaneous Plan of the Santa Ana Watershed Project Authority,California
11748,Miscellaneous Plan of the Santa Barbara County Law Library,California
11749,Miscellaneous Plan of the Santa Barbara County Special Education Local Plan Area,California
11751,Miscellaneous Plan of the Santa Barbara Regional Health Authority,California
11753,Miscellaneous Plan of the Santa Clara County Central Fire Protection District,California
11755,Miscellaneous Plan of the Santa Clara County Health Authority,California
11757,Miscellaneous Plan of the Santa Clara County Law Library,California
11758,Miscellaneous Plan of the Santa Clara County Schools Insurance Group,California
11760,Miscellaneous Plan of the Santa Clara Valley Open Space Authority,California
8956,Miscellaneous Plan of the Santa Clara Valley Transportation Authority,California
8957,Miscellaneous Plan of the Santa Clara Valley Water District,California
11762,Miscellaneous Plan of the Santa Clarita Valley School Food Services Agency,California
11770,Miscellaneous Plan of the Santa Cruz County Law Library,California
11771,Miscellaneous Plan of the Santa Cruz County Regional Transportation Commission,California
11773,Miscellaneous Plan of the Santa Cruz Local Agency Formation Commission,California
8963,Miscellaneous Plan of the Santa Cruz Metropolitan Transit District,California
11777,Miscellaneous Plan of the Santa Cruz Regional 9-1-1,California
11780,Miscellaneous Plan of the Santa Fe Irrigation District,California
8965,Miscellaneous Plan of the Santa Margarita Water District,California
11792,Miscellaneous Plan of the Santa Maria Public Airport District,California
11797,Miscellaneous Plan of the Santa Nella County Water District,California
11799,Miscellaneous Plan of the Santa Paula City Housing Authority,California
11807,"Miscellaneous Plan of the Santa Ynez River Water Conservation District, Improvement District No. 1",California
11825,Miscellaneous Plan of the Sausalito-Marin City Sanitary District,California
11827,Miscellaneous Plan of the School Risk and Insurance Management Group,California
11828,Miscellaneous Plan of the Schools Excess Liability Fund,California
11830,Miscellaneous Plan of the Schools Insurance Authority,California
11836,Miscellaneous Plan of the Scotts Valley Fire Protection District,California
11840,Miscellaneous Plan of the Scotts Valley Water District,California
11860,Miscellaneous Plan of the Selma Cemetery District,California
11867,Miscellaneous Plan of the Selma-Kingsburg-Fowler County Sanitation District,California
11870,Miscellaneous Plan of the Serrano Water District,California
11872,Miscellaneous Plan of the Sewer Authority Mid-Coastside,California
11874,Miscellaneous Plan of the Sewerage Commission-Oroville Region,California
11880,Miscellaneous Plan of the Shafter Wasco Irrigation District,California
11882,Miscellaneous Plan of the Shasta Area Safety Communications Agency,California
11885,Miscellaneous Plan of the Shasta Community Services District,California
11890,Miscellaneous Plan of the Shasta Lake Fire Protection District,California
11892,Miscellaneous Plan of the Shasta Local Agency Formation Commission,California
11893,Miscellaneous Plan of the Shasta Mosquito and Vector Control District,California
11895,Miscellaneous Plan of the Shasta Regional Transportation Agency,California
11897,Miscellaneous Plan of the Shasta Valley Cemetery District,California
11898,Miscellaneous Plan of the Shiloh Public Cemetery District,California
11904,Miscellaneous Plan of the Sierra Lakes County Water District,California
11920,Miscellaneous Plan of the Silicon Valley Animal Control Authority,California
11925,Miscellaneous Plan of the Silveyville Cemetery District,California
11935,Miscellaneous Plan of the Solano County Mosquito Abatement District,California
11937,Miscellaneous Plan of the Solano County Water Agency,California
11942,Miscellaneous Plan of the Solano Transportation Authority,California
11948,Miscellaneous Plan of the Soledad Community Health Care District,California
8981,Miscellaneous Plan of the Sonoma County Library,California
11956,Miscellaneous Plan of the Sonoma Marin Area Rail Transit District,California
11959,"Miscellaneous Plan of the Sonoma State Enterprises, Inc.",California
11960,Miscellaneous Plan of the Sonoma Student Union Corporation,California
11970,Miscellaneous Plan of the South Bay Regional Public Communications Authority,California
8982,Miscellaneous Plan of the South Central Los Angeles Regional Center For Developmentally Disabled Persons,California
11973,Miscellaneous Plan of the South Coast Water District,California
11975,Miscellaneous Plan of the South County Support Services Agency,California
11981,Miscellaneous Plan of the South Feather Water and Power Agency,California
11985,Miscellaneous Plan of the South Kern Cemetery District,California
12003,Miscellaneous Plan of the South Placer Fire District,California
12007,Miscellaneous Plan of the South Placer Municipal Utility District,California
12010,Miscellaneous Plan of the South San Joaquin Irrigation District,California
12012,Miscellaneous Plan of the South San Luis Obispo County Sanitation District,California
12014,Miscellaneous Plan of the South Tahoe Public Utility District,California
12016,Miscellaneous Plan of the Southeast Area Social Services Funding Authority,California
8987,Miscellaneous Plan of the Southern California Association Of Governments,California
12019,Miscellaneous Plan of the Southern California Library Cooperative,California
12021,Miscellaneous Plan of the Southern California Public Power Authority,California
8988,Miscellaneous Plan of the Southern California Regional Rail Authority,California
12023,Miscellaneous Plan of the Southern San Joaquin Municipal Utility District,California
12024,Miscellaneous Plan of the Southern Sonoma County Resource Conservation District,California
