"year","state","plan_name","statutory_pct","er_proj_adec_pct","ee_nc_pct","total_amortization_payment_pct","total_nc_pct"
2010,"New Jersey","New Jersey Public Employees Retirement System",NA,"0.14624","0.055979999999999995","0.09745","0.10477"
2013,"Oklahoma","Oklahoma Teachers Retirement System",NA,"0.1462","0.07","0.1181","0.0981"
2007,"Hawaii","Employee Retirement System of Hawaii","0.1395","0.1459","0.0664","0.0874","0.1249"
2001,"Connecticut","Connecticut State Employees Retirement System",NA,"0.1457","0.01655","0.0548","0.10745"
2017,"South Carolina","South Carolina Retirement Systems","0.1456","0.1456","0.09","0.1284","0.1072"
2011,"New Mexico","New Mexico Educational Retirement Board","0.109","0.1454","0.1115","0.1186","0.1383"
2011,"Maine","Maine Public Employees Retirement System - Consolidated Plan for Participating Local Districts",NA,"0.14537","0.06752999999999999","0.052779999999999994","0.16011"
2006,"New Mexico","New Mexico Educational Retirement Board","0.094","0.1451","0.0775","0.087","0.1356"
2017,"New York","New York State & Local Employees Retirement System",NA,"0.1451","0.0156",NA,NA
2016,"Washington","Washington School Employees’ Retirement System",NA,"0.1451","0.0846","0.0505","0.1792"
2018,"Washington","Washington Teachers Retirement System Plan 2 & 3",NA,"0.1451","0.0802","0.0611","0.1642"
2014,"Arkansas","Arkansas Public Employees System",NA,"0.145","0.0293","0.0717","0.1026"
2015,"Arkansas","Arkansas Public Employees System",NA,"0.145","0.0312","0.0689","0.1073"
2018,"Missouri","Missouri Public School Retirement System",NA,"0.145","0.145","0.1156","0.1744"
2019,"Missouri","Missouri Public School Retirement System",NA,"0.145","0.145","0.1155","0.1745"
2020,"Missouri","Missouri Public School Retirement System",NA,"0.145","0.145",NA,"0.1745"
2008,"New York","New York State & Local Police & Fire Retirement System",NA,"0.145","0.0",NA,NA
2013,"Washington","Washington Teachers Retirement System Plan 2 & 3",NA,"0.1447","0.0679","0.0691","0.1435"
2001,"Alaska","Alaska Teachers Retirement System",NA,"0.14469","0.0872","0.09253","0.13935999999999998"
2001,"Ohio","Ohio School Employees Retirement System","0.14","0.1446","0.09","0.09","0.1446"
2017,"Rhode Island","Rhode Island Municipal Employees Retirement System",NA,"0.1446","0.0427","0.0629","0.1244"
2015,"Virginia","Virginia Retirement System",NA,"0.1446","0.0492","0.1028","0.091"
2019,"Virginia","Virginia Retirement System",NA,"0.1446","0.046","0.0967","0.0939"
2011,"Missouri","Mosers State Employees Pension Plan",NA,"0.1445","0.0054","0.0665","0.0834"
2005,"Massachusetts","Massachusetts Teachers’ Retirement System",NA,"0.14422000000000001","0.09137","0.12407","0.11152999999999999"
2008,"Maryland","Maryland State Employees’ Retirement System",NA,"0.1442","0.03872","0.0751","0.10782"
2019,"Massachusetts","Massachusetts State Employees’ Retirement System",NA,"0.1441","0.08715","0.09119","0.14007"
2011,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) Police and Fire Fund",NA,"0.144","0.096","0.0423","0.1977"
2004,"California","CalPERS - California Public Employees Retirement Fund",NA,"0.14365","0.06461","0.041030000000000004","0.16723"
2010,"Georgia","Georgia Employees’ Retirement System",NA,"0.14365","0.0125","0.08321","0.07293"
2016,"Vermont","Vermont State Teachers' Retirement System",NA,"0.14332999999999999","0.05","0.13003","0.0633"
2001,"Oklahoma","Oklahoma Public Employees Retirement System",NA,"0.143","0.035","0.073","0.105"
2016,"South Carolina","South Carolina Police Officers Retirement System","0.1428","0.1428","0.0928","0.0954","0.1402"
2016,"Colorado","Colorado PERA, Local Division Fund",NA,"0.1427","0.08","0.1191","0.1036"
2013,"Georgia","Georgia Teachers Retirement System",NA,"0.1427","0.06","0.0789","0.1238"
2014,"Georgia","Georgia Teachers Retirement System",NA,"0.1427","0.06","0.0771","0.1256"
2001,"New Jersey","Police & Firemens Retirement System Of New Jersey",NA,"0.14264000000000002","0.08585","-0.01305","0.24153000000000002"
2012,"Mississippi","Public Employees' Retirement System of Mississippi","0.1293","0.1426","0.0823","0.1195","0.1054"
2010,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) Police and Fire Fund",NA,"0.1425","0.095","0.041","0.1965"
2011,"Arkansas","Arkansas Public Employees System",NA,"0.1424","0.05","0.0758","0.1166"
2019,"Washington","Washington Teachers Retirement System Plan 2 & 3",NA,"0.1424","0.0805","0.0619","0.161"
2020,"Washington","Washington Teachers Retirement System Plan 2 & 3",NA,"0.1424","0.0805",NA,"0.161"
2010,"Montana","Montana Teachers' Retirement System",NA,"0.1418","0.0715","0.1159","0.0974"
2018,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.1417","0.0975","0.0932","0.146"
2019,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.1417","0.0976","0.0938","0.1455"
2009,"Massachusetts","Massachusetts State Employees’ Retirement System",NA,"0.1416","0.08063","0.10502","0.1172"
2018,"North Carolina","North Carolina Teachers' and State Employees' Retirement System",NA,"0.1416","0.06","0.0899","0.1117"
2012,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.1416","0.1011","0.0891","0.1536"
2015,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.1416","0.0977","0.1007","0.1386"
2016,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.1416","0.0976","0.1012","0.138"
2011,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.1415","0.1011","0.0892","0.1534"
2017,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.1414","0.0976","0.1007","0.1383"
2003,"Massachusetts","Massachusetts Teachers’ Retirement System",NA,"0.14138","0.09042","0.12037","0.11143"
2011,"Virginia","Virginia Retirement System",NA,"0.14131","0.05","0.09461","0.0967"
2003,"Michigan","Michigan State Employees Retirement System",NA,"0.14119","0.0","0.05939","0.0818"
2013,"Kentucky","Kentucky County Employees Retirement System",NA,"0.14115","0.05516","0.10124","0.09507"
2001,"Louisiana","Louisiana State Employees Retirement System",NA,"0.141","0.0767","0.0716","0.1461"
2009,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) Police and Fire Fund",NA,"0.141","0.094","0.0143","0.2207"
2008,"Hawaii","Employee Retirement System of Hawaii","0.1546","0.1409","0.0665","0.082","0.1254"
2009,"Montana","Montana Teachers' Retirement System",NA,"0.1407","0.0715","0.1053","0.1069"
2009,"New Jersey","New Jersey Public Employees Retirement System",NA,"0.14062","0.055979999999999995","0.08121","0.11539"
2013,"Kansas","Kansas Public Employees' Retirement System","STATE : 13.57%, SCHOOL : 13.57%, LOCAL : 9.18%, POLICE AND FIREMEN'S RETIREMENT : 20.42%, JUDGES : 21.36%","0.14052","0.060779999999999994","0.11463","0.08668"
2008,"Maryland","Maryland Teachers’ Retirement System",NA,"0.1405","0.04017","0.072","0.10867"
2012,"West Virginia","West Virginia Public Employees Retirement System","0.14","0.1405","0.045","0.0849","0.1006"
2015,"Washington","Washington School Employees’ Retirement System",NA,"0.1402","0.078","0.0522","0.166"
2018,"New York","New York State & Local Employees Retirement System",NA,"0.1401","0.0186",NA,NA
2004,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.0393","0.0498","0.1295"
2005,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.0399","0.0524","0.1275"
2006,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.0416","0.0528","0.1288"
2007,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.0444","0.0567","0.1277"
2008,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.0454","0.0567","0.1287"
2009,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.0462","0.0572","0.129"
2010,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.0468","0.0579","0.1289"
2011,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.0509","0.0691","0.1218"
2012,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.048","0.0707","0.1173"
2013,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.0486","0.0711","0.1175"
2014,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.053","0.0706","0.1224"
2015,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.0536","0.0711","0.1225"
2016,"Arkansas","Arkansas Teachers Retirement Plan","0.14","0.14","0.0543","0.0714","0.1229"
2001,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.093","0.0798","0.1532"
2002,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.1","0.0799","0.1601"
2003,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.1","0.0911","0.1489"
2004,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.1","0.091","0.149"
2005,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.1","0.091","0.149"
2006,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.1","0.0918","0.1482"
2007,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.1","0.0919","0.1481"
2008,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.1","0.0977","0.1423"
2012,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.1","0.0802","0.1598"
2013,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.11","0.1303","0.1197"
2014,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.12","0.1426","0.1174"
2015,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.13","0.1566","0.1134"
2016,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.14","0.1722","0.1078"
2017,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.14","0.1735","0.1065"
2018,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.14","0.1709","0.1091"
2019,"Ohio","Ohio State Teachers Retirement System","0.14","0.14","0.14","0.1717","0.1083"
2003,"Colorado","Colorado PERA, Local Division Fund",NA,"0.1398","0.08","0.0475","0.1723"
2007,"Michigan","Michigan Municipal Retirement System",NA,"0.1397","0.03905","0.06384","0.1149"
2010,"Missouri","Mosers State Employees Pension Plan",NA,"0.1397","0.0044","0.0605","0.0836"
2004,"Hawaii","Employee Retirement System of Hawaii","0.13949999999999999","0.1395","0.0178","0.0841","0.0732"
2005,"Hawaii","Employee Retirement System of Hawaii","0.1395","0.1395","0.017","0.084","0.0725"
2007,"Maryland","Maryland Teachers’ Retirement System",NA,"0.1395","0.03113","0.0663","0.10432999999999999"
2014,"Missouri","Missouri Public School Retirement System",NA,"0.1392","0.145","0.0953","0.1889"
2013,"Rhode Island","Rhode Island Municipal Employees Retirement System",NA,"0.1391","0.0358","0.0586","0.1163"
2006,"Michigan","Michigan Municipal Retirement System",NA,"0.13908","0.05442","0.0621","0.1314"
2008,"Massachusetts","Massachusetts Teachers’ Retirement System",NA,"0.13897","0.09237000000000001","0.1202","0.11114"
2011,"Kentucky","Kentucky County Employees Retirement System",NA,"0.1389","0.0551","0.09358999999999999","0.10042000000000001"
2012,"Rhode Island","Rhode Island Municipal Employees Retirement System",NA,"0.1389","0.0353","0.0557","0.1185"
2013,"Ohio","Ohio School Employees Retirement System","0.14","0.1386","0.1","0.1256","0.113"
2014,"Kansas","Kansas Public Employees' Retirement System","STATE : 12.01%, SCHOOL : 12.01%, LOCAL : 8.46%, POLICE AND FIREMEN'S RETIREMENT : 19.03%, JUDGES : 15.89%","0.13842000000000002","0.06081","0.11189","0.08734"
2007,"New Mexico","New Mexico Educational Retirement Board","0.1015","0.1384","0.07825","0.08105","0.1356"
2012,"Ohio","Ohio School Employees Retirement System","0.14","0.1384","0.1","0.1261","0.1123"
2002,"Kentucky","Kentucky Teachers' Retirement System","Univ=11.625%,Non-Univ=13.105%","0.13831","0.09011","0.04862","0.17981"
2009,"Missouri","Mosers State Employees Pension Plan",NA,"0.1381","0.0","0.0504","0.0877"
2002,"Louisiana","Teachers’ Retirement System of Louisiana","0.118","0.138","0.0829","0.0709","0.15"
2004,"New Mexico","New Mexico Public Employees Retirement Association",NA,"0.13798","0.10153","0.0282","0.21131"
2019,"New York","New York State & Local Employees Retirement System",NA,"0.1378","0.0211",NA,NA
2020,"New York","New York State & Local Employees Retirement System",NA,"0.1378","0.0211",NA,NA
2017,"Kansas","Kansas Public Employees' Retirement System","STATE : 14.23%, SCHOOL : 14.23%, LOCAL : 8.61%, POLICE AND FIREMEN'S RETIREMENT : 21.93%, JUDGES : 17.26%","0.13774","0.060820000000000006","0.11149","0.08707000000000001"
2019,"Texas","Texas Employees Retirement System","0.1","0.1376","0.095","0.095","0.1376"
2013,"South Carolina","South Carolina Police Officers Retirement System","0.1374","0.1374","0.0874","0.08","0.1448"
2014,"South Carolina","South Carolina Police Officers Retirement System","0.1374","0.1374","0.0874","0.0817","0.1431"
2015,"South Carolina","South Carolina Police Officers Retirement System","0.1374","0.1374","0.0874","0.0832","0.1416"
2012,"New Hampshire","New Hampshire Retirement System",NA,"0.1373","0.077","0.1092","0.1051"
2017,"Texas","Texas Employees Retirement System","0.1","0.1371","0.095","0.0926","0.1395"
2012,"Missouri","Missouri Public School Retirement System",NA,"0.137","0.145","0.0917","0.1903"
2012,"Montana","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",NA,"0.137","0.0701","0.0891","0.118"
2008,"Illinois","Illinois Teachers Retirement System",NA,"0.1369","0.094","0.0547","0.1762"
2016,"Rhode Island","Rhode Island Municipal Employees Retirement System",NA,"0.1369","0.0424","0.0624","0.1169"
2016,"Connecticut","Connecticut Municipal Employees Retirement Plan",NA,"0.13676","0.03369","0.04861","0.12183"
2005,"Michigan","Michigan Municipal Retirement System",NA,"0.13676","0.04877","0.059489999999999994","0.12604"
2011,"West Virginia","West Virginia Public Employees Retirement System","0.145","0.1367","0.045","0.0811","0.1006"
2019,"Texas","Texas Municipal Retirement System",NA,"0.1365","0.0668","0.0493","0.154"
2012,"Nebraska","Nebraska School Retirement System","0.0973","0.1364","0.0963","0.1178","0.1149"
2015,"Vermont","Vermont State Teachers' Retirement System",NA,"0.13632","0.05","0.12282","0.0635"
2005,"New Mexico","New Mexico Public Employees Retirement Association",NA,"0.13631","0.10252","0.033819999999999996","0.20501"
2006,"Oregon","Oregon Public Employees Retirement System",NA,"0.1363","0.0002","0.0926","0.0439"
2018,"Massachusetts","Massachusetts State Employees’ Retirement System",NA,"0.13622","0.08676","0.08498","0.138"
2013,"Colorado","Colorado PERA, Local Division Fund",NA,"0.1362","0.08","0.1172","0.099"
2018,"Texas","Texas Employees Retirement System","0.1","0.1362","0.095","0.0926","0.1386"
2013,"West Virginia","West Virginia Public Employees Retirement System","0.145","0.1362","0.045","0.0806","0.1006"
2015,"Missouri","Missouri Public School Retirement System",NA,"0.1361","0.145","0.0942","0.1869"
2012,"Kansas","Kansas Public Employees' Retirement System","STATE : 12.37%, SCHOOL : 12.37%, LOCAL : 9.48%, POLICE AND FIREMEN'S RETIREMENT : 21.36%, JUDGES : 23.98%","0.13606","0.05557","0.10369","0.08794"
2004,"Utah","Utah Retirement Systems, Noncontributory Retirement System",NA,"0.136","0.0","0.0226","0.1134"
2018,"Texas","Texas Municipal Retirement System",NA,"0.1358","0.0642","0.0497","0.1503"
2009,"Mississippi","Public Employees' Retirement System of Mississippi","0.1185","0.1356","0.0653","0.0943","0.1066"
2015,"Kansas","Kansas Public Employees' Retirement System","STATE : 13.21%, SCHOOL : 13.21%, LOCAL : 8.39%, POLICE AND FIREMEN'S RETIREMENT : 20.09%, JUDGES : 14.68%","0.13557","0.06079","0.10697999999999999","0.08938"
2013,"New Hampshire","New Hampshire Retirement System",NA,"0.13557","0.0771","0.1109","0.10177"
2003,"Illinois","Illinois Teachers Retirement System",NA,"0.1355","0.094","0.0472","0.1823"
2009,"Kansas","Kansas Public Employees' Retirement System","STATE : 9.37%, SCHOOL : 9.37%,LOCAL : 7.34%, POLICE AND FIREMEN'S RETIREMENT : 16.54%, JUDGES : 23.75%","0.13548","0.041760000000000005","0.08807000000000001","0.08918"
2008,"New Mexico","New Mexico Educational Retirement Board","0.109","0.1354","0.079","0.0788","0.1356"
2009,"Ohio","Ohio School Employees Retirement System","0.14","0.1354","0.1","0.0968","0.1386"
2011,"Montana","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",NA,"0.1353","0.069","0.0784","0.1259"
